0490|Sonstige Betriebs- und Geschäftsausstattung
0498|Andere Anlagen, Betriebs- und Geschäftsausstattung im Bau
0499|Anzahlungen auf andere Anlagen, Betriebs- und Geschäftsausstattung Finanzanlagen
0500|Anteile an verbundenen Unternehmen (Anlagevermögen)
0501|Anteile an verbundenen Unternehmen, Personengesellschaften
0502|Anteile an verbundenen Unternehmen, Kapitalgesellschaften
0503|Anteile an herrschender oder mehrheitlich beteiligter Gesellschaft, Kapitalgesellschaften
0504|Anteile an herrschender oder mehrheitlich beteiligter Gesellschaft
0505|Ausleihungen an verbundene Unternehmen
0506|Ausleihungen an verbundene Unternehmen, Personengesellschaften
0507|Ausleihungen an verbundene Unternehmen, Kapitalgesellschaften
0508|Ausleihungen an verbundene Unternehmen, Einzelunternehmen
0509|Anteile an herrschender oder mehrheitlich beteiligter Gesellschaft, Personengesellschaften
0510|Beteiligungen
0513|Typisch stille Beteiligungen
0516|Atypisch stille Beteiligungen
0517|Beteiligungen an Kapitalgesellschaften
0518|Beteiligungen an Personengesellschaften
0519|Beteiligung einer GmbH & Co. KG an einer Komplementär GmbH
0520|Ausleihungen an Unternehmen, mit denen ein Beteiligungsverhältnis besteht
0523|Ausleihungen an Unternehmen, mit denen ein Beteiligungsverhältnis besteht, Personengesellschaften
0524|Ausleihungen an Unternehmen, mit denen ein Beteiligungsverhältnis besteht, Kapitalgesellschaften
0525|Wertpapiere des Anlagevermögens
0530|Wertpapiere mit Gewinnbeteiligungsansprüchen, die dem Teileinkünfteverfahren unterliegen
0535|Festverzinsliche Wertpapiere
0538|Anteile einer GmbH & Co. KG an einer Komplementär-GmbH
0540|Übrige sonstige Ausleihungen
0550|Darlehen
0570|Genossenschaftsanteile zum langfristigen Verbleib
0580|Ausleihungen an Gesellschafter
0582|Ausleihungen an GmbH-Gesellschafter
0584|Ausleihungen an persönlich haftende Gesellschafter
0586|Ausleihungen an Kommanditisten
0590|Ausleihungen an nahe stehende Personen
0595|Rückdeckungsansprüche aus Lebensversicherungen zum langfristigen Verbleib
0600|Anleihen, nicht konvertibel
0601|- Restlaufzeit bis 1 Jahr
0605|- Restlaufzeit 1 bis 5 Jahre
0610|- Restlaufzeit größer 5 Jahre
0615|Anleihen konvertibel
0616|- Restlaufzeit bis 1 Jahr
0620|- Restlaufzeit 1 bis 5 Jahre
0625|- Restlaufzeit größer 5 Jahre
0630|Verbindlichkeiten gegenüber Kreditinstituten
0631|- Restlaufzeit bis 1 Jahr
0640|- Restlaufzeit 1 bis 5 Jahre
0650|- Restlaufzeit größer 5 Jahre
0660|Verbindlichkeiten gegenüber Kreditinstituten aus Teilzahlungsverträgen
0661|- Restlaufzeit bis 1 Jahr
0670|- Restlaufzeit 1 bis 5 Jahre
0680|- Restlaufzeit größer 5 Jahre
0690|Verbindlichkeiten gegenüber Kreditinstituten, vor Restlaufzeitdifferenzierung
0699|Gegenkonto 0630-0689 bei Aufteilung der Konten 0690-0698
0700|Verbindlichkeiten gegenüber verbundenen Unternehmen
0701|- Restlaufzeit bis 1 Jahr
0705|- Restlaufzeit 1 bis 5 Jahre
0710|- Restlaufzeit größer 5 Jahre
0715|Verbindlichkeiten gegenüber Unternehmen, mit denen ein Beteiligungsverhältnis besteht
0716|- Restlaufzeit bis 1 Jahr
0720|- Restlaufzeit 1 bis 5 Jahre
0725|- Restlaufzeit größer 5 Jahre
0730|Verbindlichkeiten gegenüber Gesellschaftern
0731|- Restlaufzeit bis 1 Jahr
0740|- Restlaufzeit 1 bis 5 Jahre
0750|- Restlaufzeit größer 5 Jahre
0755|Verbindlichkeiten gegenüber Gesellschaftern für offene Ausschüttungen
0760|Verbindlichkeiten gegenüber typisch stillen Gesellschaftern
0761|- Restlaufzeit bis 1 Jahr
0764|- Restlaufzeit 1 bis 5 Jahre
0767|- Restlaufzeit größer 5 Jahre
0770|Verbindlichkeiten gegenüber atypisch stillen Gesellschaftern
0771|- Restlaufzeit bis 1 Jahr
0774|- Restlaufzeit 1 bis 5 Jahre
0777|- Restlaufzeit größer 5 Jahre
0780|Partiarische Darlehen
0781|- Restlaufzeit bis 1 Jahr
0784|- Restlaufzeit 1 bis 5 Jahre
0787|- Restlaufzeit größer 5 Jahre
0790|Sonstige Verbindlichkeiten, vor Restlaufzeitdifferenzierung (nur Bilanzierer)
0799|Gegenkonto 0730-0789 und 1665-1678 und 1695-1698 bei Aufteilung der Konten 0790-0798
0800|Gezeichnetes Kapital17)
0809|Kapitalerhöhung aus Gesellschaftsmitteln17)
0810|Geschäftsguthaben der verbleibenden Mitglieder17)
0811|Geschäftsguthaben der ausscheidenden Mitglieder17)
0812|Geschäftsguthaben aus gekündigten Geschäftsanteilen17)
0813|Rückständige fällige Einzahlungen auf Geschäftsanteile, vermerkt17)
0815|Gegenkonto Rückständige fällige Einzahlungen auf Geschäftsanteile, vermerkt
0819|Erworbene eigene Anteile17)
0820|Ausstehende Einlagen auf das gezeichnete Kapital, nicht eingefordert (Passivausweis, vom gezeichneten Kapital offen abgesetzt; eingeforderte ausstehende Einlagen s. Konten 0830-0838)
0830|Ausstehende Einlagen auf das gezeichnete Kapital, eingefordert (Forderungen, nicht eingeforderte ausstehende Einlagen s. Konten 0820-0829)
0839|Nachschüsse (Forderungen, Gegenkonto 0845)
0840|Kapitalrücklage17)
0841|Kapitalrücklage durch Ausgabe von Anteilen über Nennbetrag17)
0842|Kapitalrücklage durch Ausgabe von Schuldverschreibungen für Wandlungsrechte und Optionsrechte zum Erwerb von Anteilen17)
0843|Kapitalrücklage durch Zuzahlungen gegen Gewährung eines Vorzugs für Anteile17)
0844|Kapitalrücklage durch andere Zuzahlungen in das Eigenkapital17)
0845|Nachschusskapital (Gegenkonto 0839)17) Gewinnrücklagen
0846|Gesetzliche Rücklage17)
0848|Andere Gewinnrücklagen aus dem Erwerb eigener Anteile17)
0849|Rücklage für Anteile an einem herrschenden oder mehrheitlich beteiligten Unternehmen
0851|Satzungsmäßige Rücklagen17)
0852|Andere Ergebnisrücklagen17)
0853|Gewinnrücklagen aus den Übergangsvorschriften BilMoG11)
0854|Gewinnrücklagen aus den Übergangsvorschriften BilMoG (Zuschreibung Sachanlagevermögen)11)
0855|Andere Gewinnrücklagen17)
0856|Eigenkapitalanteil von Wertaufholungen17)
0857|Gewinnrücklagen aus den Übergangsvorschriften BilMoG (Zuschreibung Finanzanlagevermögen)11)
0858|Gewinnrücklagen aus den Übergangsvorschriften BilMoG (Auflösung der Sonderposten mit Rücklageanteil)11)
0859|Latente Steuern (Gewinnrücklage Haben) aus erfolgsneutralen Verrechnungen11)
0860|Gewinnvortrag vor Verwendung17)
0865|Gewinnvortrag vor Verwendung (mit Aufteilung für Kapitalkontenentwicklung)
0867|Verlustvortrag vor Verwendung (mit Aufteilung für Kapitalkontenentwicklung)
0868|Verlustvortrag vor Verwendung17) Eigenkapital Vollhafter
0870|Festkapital
0871|Kapital (fester Anteil, nur Einzelunternehmen)22)
0880|Variables Kapital
0881|Kapital (variabler Anteil, nur Einzelunternehmen)22)
0890|Gesellschafter-Darlehen
0900|Kommandit-Kapital
0910|Verlustausgleichskonto
0920|Gesellschafter-Darlehen
0930|Übrige andere Sonderposten
0931|Steuerfreie Rücklagen nach § 6b EStG
0932|Rücklage für Ersatzbeschaffung
0940|Sonderposten mit Rücklageanteil, Sonderabschreibungen6)
0945|Ausgleichsposten bei Entnahmen § 4g EStG
0946|Rücklage für Zuschüsse
0947|Sonderposten mit Rücklageanteil nach § 7g Abs. 5 EStG
0948|Sonderposten für Zuschüsse Dritter
0949|Sonderposten für Investitionszulagen Rückstellungen
0950|Rückstellungen für Pensionen und ähnliche Verpflichtungen
0951|Rückstellungen für Pensionen und ähnliche Verpflichtungen zur Saldierung mit Vermögensgegenständen zum langfristigen Verbleib nach § 246 Abs. 2 HGB
0952|Rückstellungen für Pensionen und ähnliche Verpflichtungen gegenüber Gesellschaftern oder nahe stehenden Personen
0953|Rückstellungen für Direktzusagen
0954|Rückstellungen für Zuschussverpflichtungen für Pensionskassen und Lebensversicherungen
0955|Steuerrückstellungen
0956|Gewerbesteuerrückstellung nach § 4 Abs. 5b EStG
0961|Urlaubsrückstellungen
0962|Steuerrückstellung aus Steuerstundung (BStBK)
0963|Körperschaftsteuerrückstellung
0964|Rückstellungen für mit der Altersversorgung vergleichbare langfristige Verpflichtungen zum langfristigen Verbleib
0965|Rückstellungen für Personalkosten
0966|Rückstellungen zur Erfüllung der Aufbewahrungspflichten
0967|Rückstellungen für mit der Altersversorgung vergleichbare langfristige Verpflichtungen zur Saldierung mit Vermögensgegenständen zum langfristigen Verbleib nach § 246 Abs. 2 HGB
0968|Passive latente Steuern
0969|Rückstellung für latente Steuern
0970|Sonstige Rückstellungen
0971|Rückstellungen für unterlassene Aufwendungen für Instandhaltung, Nachholung in den ersten drei Monaten
0973|Rückstellungen für Abraum- und Abfallbeseitigung
0974|Rückstellungen für Gewährleistungen (Gegenkonto 4790)
0976|Rückstellungen für drohende Verluste aus schwebenden Geschäften
0977|Rückstellungen für Abschluss- und Prüfungskosten
0979|Rückstellungen für Umweltschutz
0980|Aktive Rechnungsabgrenzung
0983|Aktive latente Steuern
0984|Als Aufwand berücksichtigte Zölle und Verbrauchsteuern auf Vorräte
0985|Als Aufwand berücksichtigte Umsatzsteuer auf Anzahlungen
0986|Damnum/Disagio
0987|Rechnungsabgrenzungsposten (Gewinnrücklage Soll) aus erfolgsneutralen Verrechnungen11)
0988|Latente Steuern (Gewinnrücklage Soll) aus erfolgsneutralen Verrechnungen11)
0989|Gesamthänderisch gebundene Rücklagen (mit Aufteilung für Kapitalkontenentwicklung)
0990|Passive Rechnungsabgrenzung
0992|Abgrenzungen unterjährig pauschal gebuchter Abschreibungen für
0996|Pauschalwertberichtigung auf Forderungen - Restlaufzeit bis zu 1 Jahr
0997|- Restlaufzeit größer 1 Jahr
0998|Einzelwertberichtigungen auf Forderungen - Restlaufzeit bis zu 1 Jahr
0999|- Restlaufzeit größer 1 Jahr
1000|Kasse
1010|Nebenkasse 1
1020|Nebenkasse 2
1100|Bank (Postbank)
1110|Bank (Postbank 1)
1120|Bank (Postbank 2)
1130|Bank (Postbank 3)
1190|LZB-Guthaben
1195|Bundesbankguthaben
1200|Bank
1210|Bank 1
1220|Bank 2
1230|Bank 3
1240|Bank 4
1250|Bank 5
1290|Finanzmittelanlagen im Rahmen der kurzfristigen Finanzdisposition (nicht im Finanzmittelfonds enthalten)
1295|Verbindlichkeiten gegenüber Kreditinstituten (nicht im Finanzmittelfonds enthalten)
1329|Andere Wertpapiere mit unwesentlichen Wertschwankungen
1340|Anteile an verbundenen Unternehmen (Umlaufvermögen)
1344|Anteile an herrschender oder mit Mehrheit beteiligter Gesellschaft
1348|Sonstige Wertpapiere
1349|Wertpapieranlagen im Rahmen der kurzfristigen Finanzdisposition Forderungen und sonstige Vermögensgegenstände
1350|GmbH-Anteile zum kurzfristigen Verbleib
1352|Genossenschaftsanteile zum kurzfristigen Verbleib
1353|Vermögensgegenstände zur Erfüllung von mit der Altersversorgung vergleichbaren langfristigen Verpflichtungen
1354|Vermögensgegenstände zur Saldierung mit der Altersversorgung vergleichbaren langfristigen Verpflichtungen nach § 246 Abs. 2 HGB
1355|Ansprüche aus Rückdeckungsversicherungen
1356|Vermögensgegenstände zur Erfüllung von Pensionsrückstellungen und ähnlichen Verpflichtungen zum langfristigen Verbleib
1357|Vermögensgegenstände zur Saldierung mit Pensionsrückstellungen und ähnlichen Verpflichtungen zum langfristigen Verbleib nach § 246 Abs. 2 HGB
1360|Geldtransit
1371|Verrechnungskonto Gewinnermittlung § 4 Abs. 3 EStG, nicht ergebniswirksam
1372|Wirtschaftsgüter des Umlaufvermögens nach § 4 Abs. 3 Satz 4 EStG
1376|Forderungen gegen typisch stille Gesellschafter
1377|- Restlaufzeit bis 1 Jahr
1378|- Restlaufzeit größer 1 Jahr
1380|Überleitungskonto Kostenstelle
1381|Forderungen gegen GmbH-Gesellschafter
1382|- Restlaufzeit bis 1 Jahr
1383|- Restlaufzeit größer 1 Jahr
1385|Forderungen gegen persönlich haftende Gesellschafter
1386|- Restlaufzeit bis 1 Jahr
1387|- Restlaufzeit größer 1 Jahr
1389|Ansprüche aus betrieblicher Altersversorgung und Pensionsansprüche (Mitunternehmer)28)
1390|Verrechnungskonto Ist-Versteuerung
1391|Neutralisierung ertragswirksamer Sachverhalte für § 4 Abs. 3 EStG
1394|Forderungen gegen Gesellschaft/ Gesamthand28)
1400|Forderungen aus Lieferungen und Leistungen
1401|Forderungen aus Lieferungen und Leistungen
1410|Forderungen aus Lieferungen und Leistungen ohne Kontokorrent
1445|Forderungen aus Lieferungen und Leistungen zum allgemeinen Umsatzsteuersatz oder eines Kleinunternehmers (EÜR)
1446|Forderungen aus Lieferungen und Leistungen zum ermäßigten Umsatzsteuersatz (EÜR)
1447|Forderungen aus steuerfreien oder nicht steuerbaren Lieferungen und Leistungen (EÜR)
1448|Forderungen aus Lieferungen und Leistungen nach Durchschnittssätzen nach § 24 UStG (EÜR)
1449|Gegenkonto 1445-1448 bei Aufteilung der Forderungen nach Steuersätzen (EÜR)
1450|Forderungen nach § 11 Abs. 1 Satz 2 EStG für § 4 Abs. 3 EStG
1451|Forderungen aus Lieferungen und Leistungen ohne Kontokorrent - Restlaufzeit bis 1 Jahr
1455|- Restlaufzeit größer 1 Jahr
1460|Zweifelhafte Forderungen
1461|- Restlaufzeit bis 1 Jahr
1465|- Restlaufzeit größer 1 Jahr
1470|Forderungen aus Lieferungen und Leistungen gegen verbundene Unternehmen
1471|- Restlaufzeit bis 1 Jahr
1475|- Restlaufzeit größer 1 Jahr
1478|Wertberichtigungen auf Forderungen gegen verbundene Unternehmen - Restlaufzeit bis 1 Jahr
1479|- Restlaufzeit größer 1 Jahr
1480|Forderungen aus Lieferungen und Leistungen gegen Unternehmen, mit denen ein Beteiligungsverhältnis besteht
1481|- Restlaufzeit bis 1 Jahr
1485|- Restlaufzeit größer 1 Jahr
1488|Wertberichtigungen auf Forderungen gegen Unternehmen, mit denen ein Beteiligungsverhältnis besteht - Restlaufzeit bis 1 Jahr
1489|- Restlaufzeit größer 1 Jahr
1490|Forderungen aus Lieferungen und Leistungen gegen Gesellschafter
1491|- Restlaufzeit bis 1 Jahr
1495|- Restlaufzeit größer 1 Jahr
1498|Gegenkonto zu sonstigen Vermögensgegenständen bei Buchungen über Debitorenkonto
1499|Gegenkonto 1451-1497 bei Aufteilung Debitorenkonto
1500|Sonstige Vermögensgegenstände
1501|- Restlaufzeit bis 1 Jahr
1502|- Restlaufzeit größer 1 Jahr
1503|Forderungen gegen Vorstandsmitglieder und Geschäftsführer - Restlaufzeit bis 1 Jahr
1504|- Restlaufzeit größer 1 Jahr
1505|Forderungen gegen Aufsichtsrats- und Beiratsmitglieder - Restlaufzeit bis 1 Jahr
1506|- Restlaufzeit größer 1 Jahr
1507|Forderungen gegen sonstige Gesellschafter - Restlaufzeit bis 1 Jahr
1508|- Restlaufzeit größer 1 Jahr
1510|Geleistete Anzahlungen auf Vorräte
1511|Geleistete Anzahlungen, 7 % Vorsteuer
1512|Geleistete Anzahlungen, 5 % Vorsteuer
1517|Geleistete Anzahlungen, 16 % Vorsteuer
1518|Geleistete Anzahlungen, 19 % Vorsteuer
1519|Forderungen gegen Arbeitsgemeinschaften
1520|Forderungen gegenüber Krankenkassen aus Aufwendungsausgleichsgesetz
1521|Agenturwarenabrechnung
1522|Genussrechte
1524|Einzahlungsansprüche zu Nebenleistungen oder Zuzahlungen
1525|Kautionen
1526|- Restlaufzeit bis 1 Jahr
1527|- Restlaufzeit größer 1 Jahr
1528|Nachträglich abziehbare Vorsteuer nach § 15a Abs. 2 UStG
1529|Zurückzuzahlende Vorsteuer nach § 15a Abs. 2 UStG
1530|Forderungen gegen Personal aus Lohn- und Gehaltsabrechnung
1531|- Restlaufzeit bis 1 Jahr
1537|- Restlaufzeit größer 1 Jahr
1539|Umsatzsteuerforderungen frühere Jahre
1540|Forderungen aus Gewerbesteuerüberzahlungen
1542|Steuererstattungsansprüche gegenüber anderen Ländern
1543|Forderungen an das Finanzamt aus abgeführtem Bauabzugsbetrag
1544|Forderung gegenüber Bundesagentur für Arbeit
1545|Forderungen aus UmsatzsteuerVorauszahlungen
1546|Umsatzsteuerforderungen Vorjahr
1547|Forderungen aus entrichteten Verbrauchsteuern
1548|Vorsteuer in Folgeperiode/im Folgejahr abziehbar
1549|Körperschaftsteuerrückforderung
1550|Darlehen
1551|- Restlaufzeit bis 1 Jahr
1555|- Restlaufzeit größer 1 Jahr
1556|Nachträglich abziehbare Vorsteuer nach § 15a Abs. 1 UStG, bewegliche Wirtschaftsgüter
1557|Zurückzuzahlende Vorsteuer nach § 15a Abs. 1 UStG, bewegliche Wirtschaftsgüter
1558|Nachträglich abziehbare Vorsteuer nach § 15a Abs. 1 UStG, unbewegliche Wirtschaftsgüter
1559|Zurückzuzahlende Vorsteuer nach § 15a Abs. 1 UStG, unbewegliche Wirtschaftsgüter
1560|Aufzuteilende Vorsteuer
1561|Aufzuteilende Vorsteuer 7 %
1562|Aufzuteilende Vorsteuer aus innergemeinschaftlichem Erwerb
1563|Aufzuteilende Vorsteuer aus innergemeinschaftlichem Erwerb 19 %
1566|Aufzuteilende Vorsteuer 19 %
1567|Aufzuteilende Vorsteuer nach §§ 13a und 13b UStG
1569|Aufzuteilende Vorsteuer nach §§ 13a und 13b UStG 19 %
1570|Abziehbare Vorsteuer
1571|Abziehbare Vorsteuer 7 %
1572|Abziehbare Vorsteuer aus innergemeinschaftlichem Erwerb
1573|Vorsteuer aus Erwerb als letzter Abnehmer innerhalb eines Dreiecksgeschäfts
1574|Abziehbare Vorsteuer aus innergemeinschaftlichem Erwerb 19 %
1576|Abziehbare Vorsteuer 19 %
1577|Abziehbare Vorsteuer nach § 13b UStG 19 %
1578|Abziehbare Vorsteuer nach § 13b UStG
1580|Gegenkonto Vorsteuer § 4 Abs. 3 EStG
1581|Auflösung Vorsteuer aus Vorjahr § 4 Abs. 3 EStG
1582|Vorsteuer aus Investitionen § 4 Abs. 3 EStG
1584|Abziehbare Vorsteuer aus innergemeinschaftlichem Erwerb von Neufahrzeugen von Lieferanten ohne USt-Id-Nr.
1585|Abziehbare Vorsteuer aus der Auslagerung von Gegenständen aus einem Umsatzsteuerlager
1588|Entstandene Einfuhrumsatzsteuer
1590|Durchlaufende Posten
1592|Fremdgeld
1593|Verrechnungskonto erhaltene Anzahlungen bei Buchung über Debitorenkonto
1594|Forderungen gegen verbundene Unternehmen
1595|- Restlaufzeit bis 1 Jahr
1596|- Restlaufzeit größer 1 Jahr
1597|Forderungen gegen Unternehmen, mit denen ein Beteiligungsverhältnis besteht
1598|- Restlaufzeit bis 1 Jahr
1599|- Restlaufzeit größer 1 Jahr
1600|Verbindlichkeiten aus Lieferungen und Leistungen
1601|Verbindlichkeiten aus Lieferungen und Leistungen
1605|Verbindlichkeiten aus Lieferungen und Leistungen zum allgemeinen Umsatzsteuersatz (EÜR)
1606|Verbindlichkeiten aus Lieferungen und Leistungen zum ermäßigten Umsatzsteuersatz (EÜR)
1607|Verbindlichkeiten aus Lieferungen und Leistungen ohne Vorsteuerabzug (EÜR)
1609|Gegenkonto 1605-1607 bei Aufteilung der Verbindlichkeiten nach Steuersätzen (EÜR)
1610|Verbindlichkeiten aus Lieferungen und Leistungen ohne Kontokorrent
1624|Verbindlichkeiten aus Lieferungen und Leistungen für Investitionen für § 4 Abs. 3 EStG
1625|Verbindlichkeiten aus Lieferungen und Leistungen ohne Kontokorrent - Restlaufzeit bis 1 Jahr
1626|- Restlaufzeit 1 bis 5 Jahre
1628|- Restlaufzeit größer 5 Jahre
1630|Verbindlichkeiten aus Lieferungen und Leistungen gegenüber verbundenen Unternehmen
1631|- Restlaufzeit bis 1 Jahr
1635|- Restlaufzeit 1 bis 5 Jahre
1638|- Restlaufzeit größer 5 Jahre
1640|Verbindlichkeiten aus Lieferungen und Leistungen gegenüber Unternehmen, mit denen ein Beteiligungsverhältnis besteht
1641|- Restlaufzeit bis 1 Jahr
1645|- Restlaufzeit 1 bis 5 Jahre
1648|- Restlaufzeit größer 5 Jahre
1650|Verbindlichkeiten aus Lieferungen und Leistungen gegenüber Gesellschaftern
1651|- Restlaufzeit bis 1 Jahr
1655|- Restlaufzeit 1 bis 5 Jahre
1658|- Restlaufzeit größer 5 Jahre
1659|Gegenkonto 1625-1658 bei Aufteilung Kreditorenkonto
1665|Verbindlichkeiten gegenüber GmbH-Gesellschaftern
1666|- Restlaufzeit bis 1 Jahr
1667|- Restlaufzeit 1 bis 5 Jahre
1668|- Restlaufzeit größer 5 Jahre
1670|Verbindlichkeiten gegenüber persönlich haftenden Gesellschaftern
1671|- Restlaufzeit bis 1 Jahr
1672|- Restlaufzeit 1 bis 5 Jahre
1673|- Restlaufzeit größer 5 Jahre
1675|Verbindlichkeiten gegenüber Kommanditisten
1676|- Restlaufzeit bis 1 Jahr
1677|- Restlaufzeit 1 bis 5 Jahre
1678|- Restlaufzeit größer 5 Jahre
1691|Verbindlichkeiten gegenüber Arbeitsgemeinschaften
1692|Neutralisierung aufwandswirksamer Sachverhalte für § 4 Abs. 3 EStG
1693|Ergebnisneutrale Sachverhalte für § 4 Abs. 3 EStG
1695|Verbindlichkeiten gegenüber stillen Gesellschaftern
1696|- Restlaufzeit bis 1 Jahr
1697|- Restlaufzeit 1 bis 5 Jahre
1698|- Restlaufzeit größer 5 Jahre
1700|Sonstige Verbindlichkeiten
1701|- Restlaufzeit bis 1 Jahr
1702|- Restlaufzeit 1 bis 5 Jahre
1703|- Restlaufzeit größer 5 Jahre
1704|Sonstige Verbindlichkeiten nach § 11 Abs. 2 Satz 2 EStG für § 4 Abs. 3 EStG
1705|Darlehen
1706|- Restlaufzeit bis 1 Jahr
1707|- Restlaufzeit 1 bis 5 Jahre
1708|- Restlaufzeit größer 5 Jahre
1709|Gewinnverfügungskonto stille Gesellschafter - sonstige Verbindlichkeiten
1710|Erhaltene Anzahlungen auf Bestellungen (Verbindlichkeiten)
1711|Erhaltene, versteuerte Anzahlungen 7 % USt (Verbindlichkeiten)
1712|Erhaltene, versteuerte Anzahlungen 5 % USt (Verbindlichkeiten)
1714|Erhaltene, versteuerte Anzahlungen 0 % USt (Verbindlichkeiten)
1715|Erhaltene Anzahlungen - Nachsteuer
1717|Erhaltene, versteuerte Anzahlungen 16 % USt (Verbindlichkeiten)
1718|Erhaltene, versteuerte Anzahlungen 19 % USt (Verbindlichkeiten)
1719|Erhaltene Anzahlungen - Restlaufzeit bis 1 Jahr
1720|- Restlaufzeit 1 bis 5 Jahre
1721|- Restlaufzeit größer 5 Jahre
1722|Erhaltene Anzahlungen auf Bestellungen (von Vorräten offen abgesetzt)
1725|Umsatzsteuer in Folgeperiode fällig (§§ 13 Abs. 1 Nr. 6 und 13b Abs. 2 UStG)
1728|Umsatzsteuer aus im anderen EULand steuerpflichtigen elektronischen Dienstleistungen
1729|Steuerzahlungen aus im anderen EU-Land steuerpflichtigen Leistungen
1730|Kreditkartenabrechnung
1731|Agenturwarenabrechnung
1732|Erhaltene Kautionen
1733|- Restlaufzeit bis 1 Jahr
1734|- Restlaufzeit 1 bis 5 Jahre
1735|- Restlaufzeit größer 5 Jahre
1736|Verbindlichkeiten aus Steuern und Abgaben
1737|- Restlaufzeit bis 1 Jahr
1738|- Restlaufzeit 1 bis 5 Jahre
1739|- Restlaufzeit größer 5 Jahre
1740|Verbindlichkeiten aus Lohn und Gehalt
1741|Verbindlichkeiten aus Lohn- und Kirchensteuer
1742|Verbindlichkeiten im Rahmen der sozialen Sicherheit
1743|- Restlaufzeit bis 1 Jahr
1744|- Restlaufzeit 1 bis 5 Jahre
1745|- Restlaufzeit größer 5 Jahre
1746|Verbindlichkeiten aus Einbehaltungen (KapESt und SolZ, KiSt auf KapESt) für offene Ausschüttungen
1747|Verbindlichkeiten für Verbrauchsteuern
1748|Verbindlichkeiten für Einbehaltungen von Arbeitnehmern
1749|Verbindlichkeiten an das Finanzamt aus abzuführendem Bauabzugsbetrag
1750|Verbindlichkeiten aus Vermögensbildung
1751|- Restlaufzeit bis 1 Jahr
1752|- Restlaufzeit 1 bis 5 Jahre
1753|- Restlaufzeit größer 5 Jahre
